"","article_id","Year","Issue","Title","Author","Gender"
"1276",1276,"2015","76(1-2)","Небольшое воспоминание о М.Т. Петрове","Климанов","м"
"1277",1277,"2015","76(1-2)","Рукопись Lipsiensis bibl. Urb. Rep. I 17 трактата «De cerimoniis aulae byzantinae». палеография, датировка и исторический контекст","Курышева","ж"
"1278",1278,"2015","76(1-2)","«Цена амбиций» Яна IV Брабантского. сословия, герцог и финансирование кампании против Якобы Баварской и Хамфри Глостера в Геннегау в 1425 г","Носова, Майзлиш","—"
"1279",1279,"2015","76(1-2)","Международная конференция «Культуры голосования в Средиземноморье до Нового времени (1200–1700 гг.)»","Осипян","м"
"1280",1280,"2015","76(1-2)","Счетные книги братьев Соранцо в материалах венецианского суда по петициям","Рябова","ж"
"1281",1281,"2015","76(1-2)","Автобиография и автобиблиография Конрада Гесснера","Сергеев","м"
"1282",1282,"2015","76(1-2)","Буффонадный балет Людовика XIII и репрезентативная политика кардинала де Ришелье","Сидоренко","м"
"1283",1283,"2015","76(1-2)","Размышления о книге. Воскобойников О.С. Тысячелетнее царство (300-1300). Очерк христианской культуры Запада. М..НЛО, 2014. 568 с.","Сидоров","м"
"1284",1284,"2015","76(1-2)","Коллизия в Парижском университете. 1543 г.. Сценарий и комментарии","Уваров","м"
"1285",1285,"2015","76(1-2)","От редактора","Уваров","м"
"1286",1286,"2015","76(1-2)","Россия и элекция в Речи Посполитой 1674 года","Флоря","м"
"1287",1287,"2015","76(1-2)","Творчество Е.В. Гутновой (1914–1992) в контексте потенциала отечественной медиевистики","Хачатурян","ж"
"1288",1288,"2015","76(1-2)","Александр Николаевич Чистозвонов. Штрихи к портрету ученого","Шатохина-Мордвинцева","ж"
"1289",1289,"2015","76(1-2)","Кардинал Лотарингский и Религиозные войны во Франции (1559–1574)","Шишкин","м"
"1290",1290,"2015","76(1-2)","Андрей Пономарев. Некролог","Шукуров","м"
"1291",1291,"2015","76(3-4)","Риторика вместо права. «История Вамбы» Юлиана Толедского и проблема правовой защиты королевской власти","Ауров","м"
"1292",1292,"2015","76(3-4)","Instrumenta publica sarracenica в Арагонской Короне XIII–XIV вв.","Варьяш","ж"
"1293",1293,"2015","76(3-4)","Доказательство чуда в антиудейской полемике на латинском Западе в XII–XIV вв.","Долгополов","м"
"1294",1294,"2015","76(3-4)","Документы дипломатической миссии Леонардо Спинелли в Англию (март-июнь 1514 г.)","Домнина","ж"
"1295",1295,"2015","76(3-4)","Социально-правовой статус людей короля и церкви в Рипуарской правде. между рабством и свободой","Земляков","м"
"1296",1296,"2015","76(3-4)","Разметка листа в средневековых рукописях. рабочая гипотеза","Казбекова","ж"
"1297",1297,"2015","76(3-4)","Наследие русского археологического института. Греческая рукопись начала XI в. с латинской интерлинеарной версией начала XV в.","Каранчев","м"
"1298",1298,"2015","76(3-4)","Готские граффити из мангупской базилики","Коробов, Виноградов","—"
"1299",1299,"2015","76(3-4)","«Инфрасудебные практики» в Париже раннего Нового времени по материалам нотариальных актов","Назарьева","ж"
"1300",1300,"2015","76(3-4)","Русские послы и бразильские индейцы при дворе Марии Медичи и Людовика XIII","Окунева","ж"
"1301",1301,"2015","76(3-4)","Понять «Толкователя». дело Джона Коуэлла и полемика о юрисдикции церковных судов в раннестюартовской Англии","Паламарчук","ж"
"1302",1302,"2015","76(3-4)","Юридическая техника права ученых (ius commune) Западной Европы XIII–XV вв.","Полдников","м"
"1303",1303,"2015","76(3-4)","Правовая норма в частных актах Толедо XII–XIII вв.","Попова","ж"
"1304",1304,"2015","76(3-4)","Лысая королева. Культурные и правовые аспекты саги «Рождение Аэда Слане»","Потопаева","ж"
"1305",1305,"2015","76(3-4)","Подтверждения привилегий Португальского университета в правление короля Жуана I (1384:1385–1433)","Русанов","м"
"1306",1306,"2015","76(3-4)","Вспоминая профессора Виктора Федоровича Семенова (К 120-летию со дня рождения)","Симонова","ж"
"1307",1307,"2015","76(3-4)","Механизмы решения имущественных споров в Ферраре XIV в.","Срединская","ж"
"1308",1308,"2015","76(3-4)","Памяти Льва Григорьевича Климанова","Срединская","ж"
"1309",1309,"2015","76(3-4)","«Свадьба под виселицей». К вопросу о функционировании неписаной правовой традиции в средневековой Франции","Тогоева","ж"
"1310",1310,"2015","76(3-4)","От редактора","Уваров","м"
"1311",1311,"2015","76(3-4)","Размышления о книге С. Рейнольдс «Феоды и вассалы» и ее восприятии в современной медиевистике","Филиппов","м"
"1312",1312,"2015","76(3-4)","Памяти Рената Меулетовича Асейнова","Хачатурян","ж"
"1313",1313,"2016","77(1-2)","Горожане и Великая хартия вольностей. бытование документа в городской среде в Средние века","Анисимова","ж"
"1314",1314,"2016","77(1-2)","Мотив смирения государя в политических символических актах (по сочинениям оттоновских историографов)","Ануфриева","ж"
"1315",1315,"2016","77(1-2)","Отношения Бургундии и Гелдерна в 60-е – 70-е годы XV в. в освещении бургундских хронистов","Асейнов","м"
"1316",1316,"2016","77(1-2)","«Обратной дороги может и не быть…» (Взгляд «новиста» на книгу медиевиста. Уваров П.Ю. Между «ежами» и «лисами»)","Бовыкин","м"
"1317",1317,"2016","77(1-2)","Наталия Александровна Богодарова","Гусарова, Захарова","—"
"1318",1318,"2016","77(1-2)","К юбилею С.В. Кондратьева","Еманов","м"
"1319",1319,"2016","77(1-2)","Ager и Villa в системе пространственных представлений земельных собственников Маконской области X–XI веков","Каняшин","м"
"1320",1320,"2016","77(1-2)","Такая разная Фландрия. монополия Гента, Брюгге и Ипра на производство тканей и ее пределы (XIV – первая половина XV в.)","Майзлиш","ж"
"1321",1321,"2016","77(1-2)","Закон и его интерпретация. ордонанс герцога Бургундского Филиппа Доброго (1437 г.)","Носова","ж"
"1322",1322,"2016","77(1-2)","Развитие издательской стратегии Иоганна Фробена (1491–1527)","Перепечкин","м"
"1323",1323,"2016","77(1-2)","Юбилей Н.В. Ревякина","Редколлегия","—"
"1324",1324,"2016","77(1-2)","Юбилей П.Ю. Уварова","Редколлегия","—"
"1325",1325,"2016","77(1-2)","Проблемы управления семейным товариществом в средневековой Венеции. случай фратерны Соранцо","Рябова","ж"
"1326",1326,"2016","77(1-2)","Памяти Н.А. Богодаровой (1944–2015)","Савчук, Майорова","—"
"1327",1327,"2016","77(1-2)","Распространение известий о разрушении Храма Гроба Господня в 1009 г. и их интерпретация на Западе","Сидорова","ж"
"1328",1328,"2016","77(1-2)","От кровожадного монстра до реформатора налогов. десятый пфенниг и изменение образа герцога Альбы в нидерландской историографии","Тилкес","ж"
"1329",1329,"2016","77(1-2)","От редактора","Уваров","м"
"1330",1330,"2016","77(1-2)","Великая хартия вольностей. контекст и сценарии последующего восприятия","Фёдоров","м"
"1331",1331,"2016","77(1-2)","Великая хартия вольностей. Документ и знаки времени в контексте историописания","Хачатурян","ж"
"1332",1332,"2016","77(1-2)","Формирование исключительного права понтификов на канонизацию (993–1234)","Яцык","ж"
"1333",1333,"2016","77(3-4)","Взятие Сеуты в 1415 г продолжение Реконкисты или начало португальской замор","Антониа","ж"
"1334",1334,"2016","77(3-4)","Руано В Толедо за чертями","Бенито","м"
"1335",1335,"2016","77(3-4)","Варьяш Правовые и религиозные нормы средневековый опыт преодоления противоречий","Варьяш","ж"
"1336",1336,"2016","77(3-4)","Организация сословно-представительных собраний в Ливонии в Средние века и р","Вебер","м"
"1337",1337,"2016","77(3-4)","Институт опеки в обычном праве малых городов средневековой Англии","Винокурова","ж"
"1338",1338,"2016","77(3-4)","Галчева Учитель и ученик Отзыв ПМ Бицилли на сочинение ОЛ Вайнштейна","Вольфцун","ж"
"1339",1339,"2016","77(3-4)","Молчание Абеляра Письмо Петра Достопочтенного к Элоизе","Воскобойников","м"
"1340",1340,"2016","77(3-4)","Проект реформы государственного собрания 1637 г надора Миклоша Эстерхази","Гусарова","ж"
"1341",1341,"2016","77(3-4)","Теория парламентского представительства в Англии XVI  начала XVII в","Дмитриева","ж"
"1342",1342,"2016","77(3-4)","Папские легаты в эпоху арианских споров раннехристианские истоки средневеко","Захаров","м"
"1343",1343,"2016","77(3-4)","Изображая ведьму дурные женщины из числа дурных христиан в инквизиционных п","Зеленина","ж"
"1344",1344,"2016","77(3-4)","Без исключений для кого-либо клятва присяжных мастеров в Реймсе XVI в","Кириллова","ж"
"1345",1345,"2016","77(3-4)","Исповедь Перкина Уорбека и ее роль в системе репрезентации и пропаганды вла","Кирюхин","м"
"1346",1346,"2016","77(3-4)","Образы римских мучеников в первые века христианства","Королев","м"
"1347",1347,"2016","77(3-4)","Коэлью да Леонор Португальская  свет и тень имперской мечты","Круш","м"
"1348",1348,"2016","77(3-4)","Русские заметки Раффаэле Волатеррана","Кудрявцев","м"
"1349",1349,"2016","77(3-4)","Кесада История и историки средневековых городов Испании","Ладеро","м"
"1350",1350,"2016","77(3-4)","Санчес Крестьянская архитектура Позднего Средневековья Нижняя Бретань и Русский Се","Масиель Санчес","м"
"1351",1351,"2016","77(3-4)","Концепция открытости территорий Петера Морава применительно к политической ","Наумов","м"
"1352",1352,"2016","77(3-4)","Гусакова От оригинала к опубликованному тексту Круглый стол медиевистического семина","Потехина","ж"
"1353",1353,"2016","77(3-4)","Игорь Николаевич Осиновский 19292016","Редколлегия","—"
"1354",1354,"2016","77(3-4)","Английская аристократка на политической сцене Биография леди Джейн Дормер","Серегина","ж"
"1355",1355,"2016","77(3-4)","От редактора","Уваров","м"
"1356",1356,"2016","77(3-4)","Различия Исидора Севильского слово как инструмент познания","Уколова","ж"
"1357",1357,"2016","77(3-4)","Парижане в восстании Этьена Марселя Политическое значение столицы Франции в","Цатурова","ж"
"1358",1358,"2016","77(3-4)","Либеллярный контракт в поствизантийской северо-восточной Италии VIIIX вв","Целунов","м"
"1359",1359,"2016","77(3-4)","Переписка немецких князей с французским двором во время Религиозных войн XV","Шишкин","м"
"1360",1360,"2017","78(1-2)","Круглый стол «Цена информации в экономике раннего Нового времени»","Александрова","ж"
"1361",1361,"2017","78(1-2)","«Я перевязал его, и Господь его исцелил...» (Амбруаз Паре и лечение ран в XVI веке)","Бергер, Глянцев","—"
"1362",1362,"2017","78(1-2)","Средневековая исповедь как врачевание","Блэк","м"
"1363",1363,"2017","78(1-2)","Издание leges barbarorum 1557 года в типографии Хенрика Петри","Борисов","м"
"1364",1364,"2017","78(1-2)","Готские граффити из Мангупской базилики","Виноградов, Коробов","—"
"1365",1365,"2017","78(1-2)","Сейзина в обычном праве малых городов средневековой Англии","Винокурова","ж"
"1366",1366,"2017","78(1-2)","Памяти Т.Ю. Стукаловой","Зверев","м"
"1367",1367,"2017","78(1-2)","Mendosa methodica. Просперо Альпини о медицине египтян","Иванова","ж"
"1368",1368,"2017","78(1-2)","Названия полей как источник по аграрной и социальной истории pagus Matisconensis в раннее Средневековье","Каняшин","м"
"1369",1369,"2017","78(1-2)","Антропология Марсилия Падуанского","Ключко","м"
"1370",1370,"2017","78(1-2)","Библиотека греческих манускриптов С̣ā‛ида ибн Даниила ибн Бишра XII века","Курышева","ж"
"1371",1371,"2017","78(1-2)","Понятие абсолютизма в советской историографии 1920-1930-х годов. преемственность или дискретность?","Ландина","ж"
"1372",1372,"2017","78(1-2)","Джонатан Райли-Смит","Лучицкая","ж"
"1373",1373,"2017","78(1-2)","«Год великого перелома». Везалий в 1538 году","Наттон","ж"
"1374",1374,"2017","78(1-2)","О языке английских гербовников XIII века","Рыжова","ж"
"1375",1375,"2017","78(1-2)","Медиевистика на XIV Всемирном конгрессе историков бухгалтерского учета","Рябова","ж"
"1376",1376,"2017","78(1-2)","Греческие штудии и миланский гуманизм XV – первой четверти XVI века","Рязанов","м"
"1377",1377,"2017","78(1-2)","Liber Iudiciorum в леонских документах X–XI веков","Сафронова","ж"
"1378",1378,"2017","78(1-2)","От редактора","Уваров","м"
"1379",1379,"2017","78(1-2)","Местночтимые французские святые XI века и проблема канонизации в европейском контексте","Филиппов","м"
"1380",1380,"2017","78(1-2)","Наказание и поругание герба в Средние века","Черных","м"
"1381",1381,"2017","78(1-2)","Заседание Отдела рукописей Российской национальной библиотеки (Санкт-Петербург). Петр Петрович Дубровский (1754–1816) – первый хранитель Депо манускриптов","Шишкин","м"
"1382",1382,"2017","78(3)","Письмо Маймонида об астрологии","Акопян","м"
"1383",1383,"2017","78(3)","«Тезисы, выносимые на защиту»","Алаев","м"
"1384",1384,"2017","78(3)","Вражда Клиффордов и Дакров. соперничество аристократов и королевская политика в Западном пограничье при первых Тюдорах","Бельцер","м"
"1385",1385,"2017","78(3)","Предыстория герцогства Курляндского и Семигальского. Возвышение Готтхарда Кеттлера во второй половине 50-х – начале 60-х годов XVI века","Вебер","м"
"1386",1386,"2017","78(3)","Средневековая сельская община как объект концептуального изучения","Вин","м"
"1387",1387,"2017","78(3)","К юбилею Вячеслава Сергеевича Савчука","Винокурова","ж"
"1388",1388,"2017","78(3)","Община. взгляд из Англии","Винокурова","ж"
"1389",1389,"2017","78(3)","Памяти Маргариты Елисеевны Беляевой","Галямичев","м"
"1390",1390,"2017","78(3)","Средневековый город. О новых старых критериях","Кириллова","ж"
"1391",1391,"2017","78(3)","«Топографические донесения Филиппа II». предыстория и контекст","Конюшихина","ж"
"1392",1392,"2017","78(3)","Община. вечная актуальность","Кулланда","ж"
"1393",1393,"2017","78(3)","К палеографической интерпретации греческих граффити мангупской базилики","Курышева, Фонкич","—"
"1394",1394,"2017","78(3)","Современные тенденции в изучении средневекового урбанизма (по материалам конференции в Хельсинки)","Попова, Анисимова","—"
"1395",1395,"2017","78(3)","Медиевист из университетского города. К юбилею Н.И. Девятайкиной","Уваров","м"
"1396",1396,"2017","78(3)","Общины, общности и медиевисты","Уваров","м"
"1397",1397,"2017","78(3)","От редактора","Уваров","м"
"1398",1398,"2017","78(3)","Сокровище оцененное. Дневник Патрика Гордона и его рукопись","Федосов, Рыженков","—"
"1399",1399,"2017","78(3)","О пользе споров с призраками. отжившие представления об общине, которые все еще живы","Филиппов","м"
"1400",1400,"2017","78(3)","«Кельтские поля» и германские общины. реплика к одной сноске из книги Л.Б. Алаева «Сельская община...»","Щавелев","м"
"1401",1401,"2017","78(3)","Роман о романе","Юсим","м"
"1402",1402,"2018","79(1)","Ливонский орден в современной зарубежной историографии","Бессуднова","ж"
"1403",1403,"2018","79(1)","Два критических отклика на публикацию готских граффити с Мангупа","Виноградов, Коробов","—"
"1404",1404,"2018","79(1)","Увидимся ли мы однажды Я все-таки хотел бы в это верить Письма Фердинанда Л","Лот","м"
"1405",1405,"2018","79(1)","Францисканский орден на Юкатане по переписке индейской знати с королем Испа","Пакин","м"
"1406",1406,"2018","79(1)","Путь кентерберийских монахов к папскому двору и обратно в конце XII века","Петрухина","ж"
"1407",1407,"2018","79(1)","Современная датская историография о походах королей Вальдемара I Великого и","Петрухина","ж"
"1408",1408,"2018","79(1)","Геральдика в романах Кретьена де Труа","Рыжова","ж"
"1409",1409,"2018","79(1)","От редактора","Уваров","м"
"1410",1410,"2018","79(1)","Юбилей академика Сергея Павловича Карпова","Уваров","м"
"1411",1411,"2018","79(1)","Западноевропейское влияние в книжном производстве Древней Руси XIXIV вв к п","Уханова","ж"
"1412",1412,"2018","79(2)","Запретить нельзя оставить Обсуждение практики продажи должностей на Генерал","Алтухова","ж"
"1413",1413,"2018","79(2)","Между замком и ратушей Европейский город в пространственном измерении","Анисимова","ж"
"1414",1414,"2018","79(2)","Британия Уильяма Кемдена в атласе Меркатора-Хондия 1613","Болдырева","ж"
"1415",1415,"2018","79(2)","Брак и собственность в средневековой Англии","Винокурова","ж"
"1416",1416,"2018","79(2)","Хвальков Е Генуэзские колонии в Причерноморье Эволюция и трансформация Нью-","Карпов","м"
"1417",1417,"2018","79(2)","Карпов СП История Трапезундской империи 2-е изд исправл и доп М Алетейя 201","Лучицкая","ж"
"1418",1418,"2018","79(2)","Страдающее Средневековье больше чем картинки","Мастяева","ж"
"1419",1419,"2018","79(2)","Юбилей СК Цатуровой","Редколлегия","—"
"1420",1420,"2018","79(2)","Документы на ассамблеях в Леонском королевстве XXI веков","Сафронова","ж"
"1421",1421,"2018","79(2)","Стеблевская Отечественная испанистика на страницах периодического издания Средние века ","Свешников","м"
"1422",1422,"2018","79(2)","Англия накануне Славной революции глазами русского дьяка по материалам посо","Станков","м"
"1423",1423,"2018","79(2)","Из статейного списка Василия Тимофеевича Постникова","Станков","м"
"1424",1424,"2018","79(2)","От редактора","Уваров","м"
"1425",1425,"2018","79(2)","Smail DL Legal Plunder Households and Debt Collection in Late Medieval Euro","Филиппов","м"
"1426",1426,"2018","79(2)","Проект русско-французского союза 1680 года против османов","Флоря","м"
"1427",1427,"2018","79(2)","Общинные отношения в поствизантийских областях Северо-Восточной Италии IXX ","Целунов","м"
"1428",1428,"2018","79(2)","Всероссийская научная конференция Кальвинизм Франция Европа  500 лет спустя","Шпирт","м"
"1429",1429,"2018","79(2)","Не только саги Ранняя история Норвегии в средневековых памятниках  вступ ст","Щеглов","м"
"1430",1430,"2018","79(3)","Брак и собственность в обычном праве средневековой Англии","Винокурова","ж"
"1431",1431,"2018","79(3)","По крови и манерам к вопросу об истории понятия джентльмен в XIIIXVII вв","Давиденко","м"
"1432",1432,"2018","79(3)","Мозаика анналистики Бёрджесс РУ Куликауски М Мозаика времени Латинская трад","Мереминский","м"
"1433",1433,"2018","79(3)","Некоторые аспекты евразийской торговли накануне и в ранний период установле","Нестерова","ж"
"1434",1434,"2018","79(3)","Портал Биографика СПбГУ и новые возможности в изучении петербургской медиев","Потехина","ж"
"1435",1435,"2018","79(3)","Юбилей Владимира Александровича Ведюшкина","Редколлегия","—"
"1436",1436,"2018","79(3)","В поисках исчезающего времени к вопросу о феномене средневековой анналистик","Сидоров","м"
"1437",1437,"2018","79(3)","От incastellamento до inecclesiamento Церковь власть и территория в среднев","Уваров","м"
"1438",1438,"2018","79(3)","От редактора","Уваров","м"
"1439",1439,"2018","79(3)","Юбилей Владимира Николаевича Малова","Уваров","м"
"1440",1440,"2018","79(3)","Шотландские барды и английские обозреватели Отклик на ответ двух коллег из ","Федосов","м"
"1441",1441,"2018","79(3)","Сияние и закат орифламмы формирование монархической идеологии и понятия общ","Цатурова","ж"
"1442",1442,"2018","79(3)","Юбилей Александра Хаимовича Горфункеля","Юсим","м"
"1443",1443,"2018","79(4)","Страхи Томаса Грэшема и репутационные игры английских монархов с иностранными кредиторами в","Александрова","ж"
"1444",1444,"2018","79(4)","Расшифрованное письмо Хуана II Арагонского  тайный план захвата Генуи","Астахов","м"
"1445",1445,"2018","79(4)","Не только юбилей  Интервью с Александром Георгиевичем Емановым","Байдуж","м"
"1446",1446,"2018","79(4)","«Школа Салернская так королю англичан написала…»  Автор, адресат и датировка Салернского кодекса","Бергер","ж"
"1447",1447,"2018","79(4)","Происхождение капитула св. Иринея и св. Юста в Лионе","Королев","м"
"1448",1448,"2018","79(4)","Дискуссия 1968–1972 гг. об абсолютизме  пятьдесят лет спустя","Ландина","ж"
"1449",1449,"2018","79(4)","А все-таки феодализм возможен… Памяти Карлоса Эстепы Диаса (1949–2018)","Попова","ж"
"1450",1450,"2018","79(4)","Пьер де ла Раме и изучение французского языка в XVI веке (на основе анализа «Посвящения Екатерине","Смирнова","ж"
"1451",1451,"2018","79(4)","От редактора","Уваров","м"
"1452",1452,"2019","80(1)","Загадочный испанский орден литовского шляхтича XV века","Астахов","м"
"1453",1453,"2019","80(1)","Лионский капитул св Иринея и св Юста","Королев","м"
"1454",1454,"2019","80(1)","Таценко ТН Немецкие территориальные государства XVI в в документах научно-и","Лазарева","ж"
"1455",1455,"2019","80(1)","Пряди о лошадях в Книге о занятии земли и фольклорные источники ее автора","Литовских","ж"
"1456",1456,"2019","80(1)","Новгородцы от рода варяжьска и троянское происхождение венецианцев две респ","Лукин","м"
"1457",1457,"2019","80(1)","Англосаксонская история в Великобритании периода Brexit выставка Англосаксо","Мереминский","м"
"1458",1458,"2019","80(1)","И любил врагов с материнским чувством женская тема в пастырстве Цезария Аре","Омельченко","ж"
"1459",1459,"2019","80(1)","Проповедь магистра Арнульфа из Албумерии в приходе Святого Германа Осерског","Савельер","ж"
"1460",1460,"2019","80(1)","Проповедь Ранульфа де Ла Ублоньера парижанам прихода Сен-Жермен-лОсеруа 127","Савельер","ж"
"1461",1461,"2019","80(1)","К 100-летию со дня рождения ЕВ Бернадской","Срединская","ж"
"1462",1462,"2019","80(1)","Владимир Николаевич Малов 19382019","Уваров","м"
"1463",1463,"2019","80(1)","От редактора","Уваров","м"
"1464",1464,"2019","80(1)","Судьбы проекта lÉtat moderne в России заметки участника конференции","Цатурова","ж"
"1465",1465,"2019","80(1)","Синод Западного Мунстера К вопросу о политическом устройстве раннесредневек","Шингурова","ж"
"1466",1466,"2019","80(1)","Синод Западного Мунстера перевод и комментарий","Шингурова","ж"
"1467",1467,"2019","80(1)","Похвальное слово собаке Леона Баттиста Альберти","Юсим","м"
"1468",1468,"2019","80(2)","Малый город в Средние века определение и особенности развития","Анисимова","ж"
"1469",1469,"2019","80(2)","Нормандия глазами авторов французской пропагандистской литературы первой по","Бароне","ж"
"1470",1470,"2019","80(2)","Исследование института сейзины на страницах журнала Средние века и ЭНОЖ Ист","Винокурова","ж"
"1471",1471,"2019","80(2)","Памяти Кароля Модзелевского 23 ноября 1937 г - 28 апреля 2019 г","Лукин","м"
"1472",1472,"2019","80(2)","Петр Достопочтенный и Клюнийский корпус","Лучицкая","ж"
"1473",1473,"2019","80(2)","Больше чем рынок суконные ряды в политическом экономическом и социальном пр","Майзлиш","ж"
"1474",1474,"2019","80(2)","Превратности судьбы греченина Николая Дмитриева","Опарина","ж"
"1475",1475,"2019","80(2)","Куберо Себастьян Русские главы Паломничества вокруг света 1680 испанского миссионера Педро К","Педро Куберо","м"
"1476",1476,"2019","80(2)","Достопочтенный Сумма всей сарацинской ереси","Петр Достопочтенный","м"
"1477",1477,"2019","80(2)","Шишкин ВВ Французский королевский двор в XVI веке История института СПб ЕВР","Сошникова","ж"
"1478",1478,"2019","80(2)","От редактора","Уваров","м"
"1479",1479,"2019","80(2)","Проект договора об унии Швеции Дании и Норвегии от 1436 года по рукописи из","Щеглов","м"
"1480",1480,"2019","80(3)","Лиутпранд Кремонский De Iohanne papa et Ottone imperatore Преступления низл","Ануфриева","ж"
"1481",1481,"2019","80(3)","Гейсли и скальдическая поэзия XII века","Голованенко","м"
"1482",1482,"2019","80(3)","Махометрика Латинские поэтические сочинения 12 века о Магомете  Изд Ф Гонса","Лучицкая","ж"
"1483",1483,"2019","80(3)","Отзыв СФ Платонова на книгу АИ Барбашёва Витовт Последние двадцать лет княж","Митрофанов","м"
"1484",1484,"2019","80(3)","Status и ordo в Священной Римской империи в первой трети XV в","Наумов","м"
"1485",1485,"2019","80(3)","Илья Хацкелевич Черняк 28111946-29052019","Николаев","м"
"1486",1486,"2019","80(3)","Отзыв СФ Платонова на книгу АИ Барбашёва Витовт Последние двадцать лет княж","Платонов","м"
"1487",1487,"2019","80(3)","Юридическая практика Италии в Средние века Обзор новых исследований по теме","Савина","ж"
"1488",1488,"2019","80(3)","Кузнецов Письмо ЕА Косминского СИ Архангельскому о поездке на X Международный конгре","Селиванова","ж"
"1489",1489,"2019","80(3)","Страдания по Средневековью два опроса российских пользователей соцсетей","Сидорова","ж"
"1490",1490,"2019","80(3)","От редактора","Уваров","м"
"1491",1491,"2019","80(3)","Старостин ДН От Поздней Античности к Раннему Средневековью Формирование стр","Федонников","м"
"1492",1492,"2019","80(3)","Европа святых Социальные политические и культурные аспекты святости в Средн","Филиппов","м"
"1493",1493,"2019","80(3)","Политическая история на страницах Средних веков знаковые тенденция достижен","Цатурова","ж"
"1494",1494,"2019","80(3)","Грамота Марино Фальера из собрания Н П Лихачева К вопросу о дипломатике вен","Чиркова","ж"
"1495",1495,"2019","80(3)","Скуласон Луч","Эйнар","м"
"1496",1496,"2019","80(4)","Перспективы изучения ганзейских квитанций из Томского государственного унив","Бессуднова","ж"
"1497",1497,"2019","80(4)","Неизвестная статья А.Р. Корсунского ","Вавочкина, Филиппов","—"
"1498",1498,"2019","80(4)","Конявская X Международная научная конференция Комплексный подход в изучении Древней Р","Вершинин","м"
"1499",1499,"2019","80(4)","Церковь и рабский вопрос в IV в","Корсунский","м"
"1500",1500,"2019","80(4)","Навстречу юбилею Нелли Петровны Мананчиковой","Савчук","м"
"1501",1501,"2019","80(4)","Хоменко Найлз Дж Идея англо-саксонской Англии 10661901 гг вспоминая забывая расшифр","Сухино-Хоменко","м"
"1502",1502,"2019","80(4)","Договор о заключении протестантской унии 1608 г и его рукописный оригинал в","Таценко","ж"
"1503",1503,"2019","80(4)","Изобретая ересь У пределов ереси Конструирование формы и полемика вокруг об","Тогоева","ж"
"1504",1504,"2019","80(4)","От редактора","Уваров","м"
"1505",1505,"2019","80(4)","Споры о присяге епископов папе из истории польской Реформации","Флоря","м"
"1506",1506,"2019","80(4)","Медиевист в роли просветителя Памяти НИ Басовской","Шарова","ж"
"1507",1507,"2019","80(4)","Биргиттинцы и их летопись","Щеглов","м"
"1508",1508,"2019","80(4)","Биргиттинцы и их летопись","Щеглов","м"
"1509",1509,"2019","80(4)","Биргиттинцы и их летопись","Щеглов","м"
"1510",1510,"2019","80(4)","Письмо Франческо Гвиччардини к Николо Макиавелли из коллекции графа ГВ Орло","Юсим","м"
"1511",1511,"2020","81(1)","Список статей опубликованных в выпусках 7180 журнала Средние века","Анисимова","ж"
"1512",1512,"2020","81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
"1513",1513,"2020","81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
"1514",1514,"2020","81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
"1515",1515,"2020","81(1)","Средневековая власть начало на примере римской Испании","Ауров","м"
"1516",1516,"2020","81(1)","Феодализм как форма организации власти пример Кастилии и Леона XI  середины","Ауров","м"
"1517",1517,"2020","81(1)","Хартнелл Дж Голое Средневековье Жизнь смерть и искусство в Средние Века  пе","Бергер","ж"
"1518",1518,"2020","81(1)","Что удалось обсудить в ходе сессии по феодализму на конференции Переосмысле","Винокурова","ж"
"1519",1519,"2020","81(1)","Международная конференция Западноевропейские рукописи и документы от Поздне","Воробьев","м"
"1520",1520,"2020","81(1)","Seraphinus Maria Cerva Monumenta Congregationis Sancti Dominici de Ragusio ","Воробьёва","ж"
"1521",1521,"2020","81(1)","Несколько слов об учителе","Воскобойников","м"
"1522",1522,"2020","81(1)","Человек Средневековья времени перемен","Золотов","м"
"1523",1523,"2020","81(1)","К истории личных и профессиональных отношений Николая Оттокара и Джоаккино Вольпе","Клюев","м"
"1524",1524,"2020","81(1)","К истории личных и профессиональных отношений Николая Оттокара и Джоаккино Вольпе","Клюев","м"
"1525",1525,"2020","81(1)","К вопросу о бастардном феодализме","Праздников","м"
"1526",1526,"2020","81(1)","Феодальная собственность","Срединская","ж"
"1527",1527,"2020","81(1)","Больше чем пособие Нидерландские области от батавов и белгов до бельгийской","Уваров","м"
"1528",1528,"2020","81(1)","От редактора","Уваров","м"
"1529",1529,"2020","81(1)","Паламарчук Рассуждения о формуле власти","Фёдоров","м"
"1530",1530,"2020","81(1)","Собственность между правом и экономикой","Филиппов","м"
"1531",1531,"2020","81(1)","Планы созыва в Польше середины XVI века concilium nacionale и французский п","Флоря","м"
"1532",1532,"2020","81(1)","Власть в Средние века Некоторые актуальные тенденции в отечественной медиев","Цатурова","ж"
"1533",1533,"2020","81(1)","Памяти Марии Моисеевны Ябровой ","Чернова","ж"
"1534",1534,"2020","81(1)","Был ли феодализм в Швеции","Щеглов","м"
"1535",1535,"2020","81(2)","Долговые обязательства и векселя в практике иностранных займов английской короны в середине XVI в. ","Александрова","ж"
"1536",1536,"2020","81(2)","Раннее Новое время: размышления о границах периода (по материалам конференции) ","Бельцер","м"
