"doc_id","topic_1","topic_2","topic_3","Year","Issue","Title","Author","Gender"
1298,25,16,6,2015,"76(3-4)","Готские граффити из мангупской базилики","Коробов, Виноградов","—"
1299,13,20,1,2015,"76(3-4)","«Инфрасудебные практики» в Париже раннего Нового времени по материалам нотариальных актов","Назарьева","ж"
1300,8,1,6,2015,"76(3-4)","Русские послы и бразильские индейцы при дворе Марии Медичи и Людовика XIII","Окунева","ж"
1301,27,23,7,2015,"76(3-4)","Понять «Толкователя». дело Джона Коуэлла и полемика о юрисдикции церковных судов в раннестюартовской Англии","Паламарчук","ж"
1302,2,29,15,2015,"76(3-4)","Юридическая техника права ученых (ius commune) Западной Европы XIII–XV вв.","Полдников","м"
1303,29,15,2,2015,"76(3-4)","Правовая норма в частных актах Толедо XII–XIII вв.","Попова","ж"
1304,12,2,25,2015,"76(3-4)","Лысая королева. Культурные и правовые аспекты саги «Рождение Аэда Слане»","Потопаева","ж"
1305,26,14,19,2015,"76(3-4)","Подтверждения привилегий Португальского университета в правление короля Жуана I (1384:1385–1433)","Русанов","м"
1306,13,15,2,2015,"76(3-4)","Вспоминая профессора Виктора Федоровича Семенова (К 120-летию со дня рождения)","Симонова","ж"
1307,20,17,1,2015,"76(3-4)","Механизмы решения имущественных споров в Ферраре XIV в.","Срединская","ж"
1308,30,16,24,2015,"76(3-4)","Памяти Льва Григорьевича Климанова","Срединская","ж"
1309,8,2,1,2015,"76(3-4)","«Свадьба под виселицей». К вопросу о функционировании неписаной правовой традиции в средневековой Франции","Тогоева","ж"
1310,21,26,2,2015,"76(3-4)","От редактора","Уваров","м"
1311,26,9,23,2015,"76(3-4)","Размышления о книге С. Рейнольдс «Феоды и вассалы» и ее восприятии в современной медиевистике","Филиппов","м"
1312,2,29,15,2015,"76(3-4)","Памяти Рената Меулетовича Асейнова","Хачатурян","ж"
1313,29,2,15,2016,"77(1-2)","Горожане и Великая хартия вольностей. бытование документа в городской среде в Средние века","Анисимова","ж"
1314,13,1,2,2016,"77(1-2)","Мотив смирения государя в политических символических актах (по сочинениям оттоновских историографов)","Ануфриева","ж"
1315,13,1,2,2016,"77(1-2)","Отношения Бургундии и Гелдерна в 60-е – 70-е годы XV в. в освещении бургундских хронистов","Асейнов","м"
1316,12,25,22,2016,"77(1-2)","«Обратной дороги может и не быть…» (Взгляд «новиста» на книгу медиевиста. Уваров П.Ю. Между «ежами» и «лисами»)","Бовыкин","м"
1317,16,19,4,2016,"77(1-2)","Наталия Александровна Богодарова","Гусарова, Захарова","—"
1318,20,17,1,2016,"77(1-2)","К юбилею С.В. Кондратьева","Еманов","м"
1319,23,8,5,2016,"77(1-2)","Ager и Villa в системе пространственных представлений земельных собственников Маконской области X–XI веков","Каняшин","м"
1320,7,26,21,2016,"77(1-2)","Такая разная Фландрия. монополия Гента, Брюгге и Ипра на производство тканей и ее пределы (XIV – первая половина XV в.)","Майзлиш","ж"
1321,13,15,1,2016,"77(1-2)","Закон и его интерпретация. ордонанс герцога Бургундского Филиппа Доброго (1437 г.)","Носова","ж"
1322,29,15,25,2016,"77(1-2)","Развитие издательской стратегии Иоганна Фробена (1491–1527)","Перепечкин","м"
1323,22,1,15,2016,"77(1-2)","Юбилей Н.В. Ревякина","Редколлегия","—"
1324,22,12,25,2016,"77(1-2)","Юбилей П.Ю. Уварова","Редколлегия","—"
1325,15,29,2,2016,"77(1-2)","Проблемы управления семейным товариществом в средневековой Венеции. случай фратерны Соранцо","Рябова","ж"
1326,15,17,13,2016,"77(1-2)","Памяти Н.А. Богодаровой (1944–2015)","Савчук, Майорова","—"
1327,2,6,12,2016,"77(1-2)","Распространение известий о разрушении Храма Гроба Господня в 1009 г. и их интерпретация на Западе","Сидорова","ж"
1328,2,29,1,2016,"77(1-2)","От кровожадного монстра до реформатора налогов. десятый пфенниг и изменение образа герцога Альбы в нидерландской историографии","Тилкес","ж"
1329,7,26,25,2016,"77(1-2)","От редактора","Уваров","м"
1330,8,29,1,2016,"77(1-2)","Великая хартия вольностей. контекст и сценарии последующего восприятия","Фёдоров","м"
1331,27,26,16,2016,"77(1-2)","Великая хартия вольностей. Документ и знаки времени в контексте историописания","Хачатурян","ж"
1332,25,26,6,2016,"77(1-2)","Формирование исключительного права понтификов на канонизацию (993–1234)","Яцык","ж"
1333,29,15,2,2016,"77(3-4)","Взятие Сеуты в 1415 г продолжение Реконкисты или начало португальской замор","Антониа","ж"
1334,26,21,1,2016,"77(3-4)","Руано В Толедо за чертями","Бенито","м"
1335,2,29,19,2016,"77(3-4)","Варьяш Правовые и религиозные нормы средневековый опыт преодоления противоречий","Варьяш","ж"
1336,29,2,17,2016,"77(3-4)","Организация сословно-представительных собраний в Ливонии в Средние века и р","Вебер","м"
1337,17,11,20,2016,"77(3-4)","Институт опеки в обычном праве малых городов средневековой Англии","Винокурова","ж"
1338,29,2,15,2016,"77(3-4)","Галчева Учитель и ученик Отзыв ПМ Бицилли на сочинение ОЛ Вайнштейна","Вольфцун","ж"
1339,2,19,1,2016,"77(3-4)","Молчание Абеляра Письмо Петра Достопочтенного к Элоизе","Воскобойников","м"
1340,27,1,26,2016,"77(3-4)","Проект реформы государственного собрания 1637 г надора Миклоша Эстерхази","Гусарова","ж"
1341,21,26,1,2016,"77(3-4)","Теория парламентского представительства в Англии XVI  начала XVII в","Дмитриева","ж"
1342,20,17,1,2016,"77(3-4)","Папские легаты в эпоху арианских споров раннехристианские истоки средневеко","Захаров","м"
1343,25,14,26,2016,"77(3-4)","Изображая ведьму дурные женщины из числа дурных христиан в инквизиционных п","Зеленина","ж"
1344,20,11,1,2016,"77(3-4)","Без исключений для кого-либо клятва присяжных мастеров в Реймсе XVI в","Кириллова","ж"
1345,5,20,25,2016,"77(3-4)","Исповедь Перкина Уорбека и ее роль в системе репрезентации и пропаганды вла","Кирюхин","м"
1346,19,26,2,2016,"77(3-4)","Образы римских мучеников в первые века христианства","Королев","м"
1347,2,29,19,2016,"77(3-4)","Коэлью да Леонор Португальская  свет и тень имперской мечты","Круш","м"
1348,29,17,2,2016,"77(3-4)","Русские заметки Раффаэле Волатеррана","Кудрявцев","м"
1349,15,2,17,2016,"77(3-4)","Кесада История и историки средневековых городов Испании","Ладеро","м"
1350,16,22,23,2016,"77(3-4)","Санчес Крестьянская архитектура Позднего Средневековья Нижняя Бретань и Русский Се","Масиель Санчес","м"
1351,7,26,23,2016,"77(3-4)","Концепция открытости территорий Петера Морава применительно к политической ","Наумов","м"
1352,2,7,29,2016,"77(3-4)","Гусакова От оригинала к опубликованному тексту Круглый стол медиевистического семина","Потехина","ж"
1353,13,1,2,2016,"77(3-4)","Игорь Николаевич Осиновский 19292016","Редколлегия","—"
1354,26,2,13,2016,"77(3-4)","Английская аристократка на политической сцене Биография леди Джейн Дормер","Серегина","ж"
1355,15,13,2,2016,"77(3-4)","От редактора","Уваров","м"
1356,19,1,16,2016,"77(3-4)","Различия Исидора Севильского слово как инструмент познания","Уколова","ж"
1357,2,29,19,2016,"77(3-4)","Парижане в восстании Этьена Марселя Политическое значение столицы Франции в","Цатурова","ж"
1358,7,22,27,2016,"77(3-4)","Либеллярный контракт в поствизантийской северо-восточной Италии VIIIX вв","Целунов","м"
1359,13,1,29,2016,"77(3-4)","Переписка немецких князей с французским двором во время Религиозных войн XV","Шишкин","м"
1360,29,15,13,2017,"78(1-2)","Круглый стол «Цена информации в экономике раннего Нового времени»","Александрова","ж"
1361,29,2,17,2017,"78(1-2)","«Я перевязал его, и Господь его исцелил...» (Амбруаз Паре и лечение ран в XVI веке)","Бергер, Глянцев","—"
1362,15,29,2,2017,"78(1-2)","Средневековая исповедь как врачевание","Блэк","м"
1363,29,17,15,2017,"78(1-2)","Издание leges barbarorum 1557 года в типографии Хенрика Петри","Борисов","м"
1364,2,10,13,2017,"78(1-2)","Готские граффити из Мангупской базилики","Виноградов, Коробов","—"
1365,28,26,25,2017,"78(1-2)","Сейзина в обычном праве малых городов средневековой Англии","Винокурова","ж"
1366,11,1,25,2017,"78(1-2)","Памяти Т.Ю. Стукаловой","Зверев","м"
1367,20,17,25,2017,"78(1-2)","Mendosa methodica. Просперо Альпини о медицине египтян","Иванова","ж"
1368,29,9,2,2017,"78(1-2)","Названия полей как источник по аграрной и социальной истории pagus Matisconensis в раннее Средневековье","Каняшин","м"
1369,20,11,5,2017,"78(1-2)","Антропология Марсилия Падуанского","Ключко","м"
1370,26,27,25,2017,"78(1-2)","Библиотека греческих манускриптов С̣ā‛ида ибн Даниила ибн Бишра XII века","Курышева","ж"
1371,2,12,1,2017,"78(1-2)","Понятие абсолютизма в советской историографии 1920-1930-х годов. преемственность или дискретность?","Ландина","ж"
1372,15,29,2,2017,"78(1-2)","Джонатан Райли-Смит","Лучицкая","ж"
1373,13,2,15,2017,"78(1-2)","«Год великого перелома». Везалий в 1538 году","Наттон","ж"
1374,13,29,15,2017,"78(1-2)","О языке английских гербовников XIII века","Рыжова","ж"
1375,9,13,2,2017,"78(1-2)","Медиевистика на XIV Всемирном конгрессе историков бухгалтерского учета","Рябова","ж"
1376,25,19,5,2017,"78(1-2)","Греческие штудии и миланский гуманизм XV – первой четверти XVI века","Рязанов","м"
1377,24,5,11,2017,"78(1-2)","Liber Iudiciorum в леонских документах X–XI веков","Сафронова","ж"
1378,2,16,13,2017,"78(1-2)","От редактора","Уваров","м"
1379,20,2,29,2017,"78(1-2)","Местночтимые французские святые XI века и проблема канонизации в европейском контексте","Филиппов","м"
1380,15,29,13,2017,"78(1-2)","Наказание и поругание герба в Средние века","Черных","м"
1381,15,29,13,2017,"78(1-2)","Заседание Отдела рукописей Российской национальной библиотеки (Санкт-Петербург). Петр Петрович Дубровский (1754–1816) – первый хранитель Депо манускриптов","Шишкин","м"
1382,15,29,9,2017,"78(3)","Письмо Маймонида об астрологии","Акопян","м"
1383,15,29,8,2017,"78(3)","«Тезисы, выносимые на защиту»","Алаев","м"
1384,2,29,19,2017,"78(3)","Вражда Клиффордов и Дакров. соперничество аристократов и королевская политика в Западном пограничье при первых Тюдорах","Бельцер","м"
1385,13,2,12,2017,"78(3)","Предыстория герцогства Курляндского и Семигальского. Возвышение Готтхарда Кеттлера во второй половине 50-х – начале 60-х годов XVI века","Вебер","м"
1386,2,29,26,2017,"78(3)","Средневековая сельская община как объект концептуального изучения","Вин","м"
1387,25,10,14,2017,"78(3)","К юбилею Вячеслава Сергеевича Савчука","Винокурова","ж"
1388,29,2,17,2017,"78(3)","Община. взгляд из Англии","Винокурова","ж"
1389,15,2,29,2017,"78(3)","Памяти Маргариты Елисеевны Беляевой","Галямичев","м"
1390,2,16,13,2017,"78(3)","Средневековый город. О новых старых критериях","Кириллова","ж"
1391,27,26,7,2017,"78(3)","«Топографические донесения Филиппа II». предыстория и контекст","Конюшихина","ж"
1392,1,18,9,2017,"78(3)","Община. вечная актуальность","Кулланда","ж"
1393,2,15,29,2017,"78(3)","К палеографической интерпретации греческих граффити мангупской базилики","Курышева, Фонкич","—"
1394,15,2,8,2017,"78(3)","Современные тенденции в изучении средневекового урбанизма (по материалам конференции в Хельсинки)","Попова, Анисимова","—"
1395,2,29,26,2017,"78(3)","Медиевист из университетского города. К юбилею Н.И. Девятайкиной","Уваров","м"
1396,2,9,15,2017,"78(3)","Общины, общности и медиевисты","Уваров","м"
1397,20,17,1,2017,"78(3)","От редактора","Уваров","м"
1398,27,7,26,2017,"78(3)","Сокровище оцененное. Дневник Патрика Гордона и его рукопись","Федосов, Рыженков","—"
1399,20,17,1,2017,"78(3)","О пользе споров с призраками. отжившие представления об общине, которые все еще живы","Филиппов","м"
1400,26,2,27,2017,"78(3)","«Кельтские поля» и германские общины. реплика к одной сноске из книги Л.Б. Алаева «Сельская община...»","Щавелев","м"
1401,13,15,1,2017,"78(3)","Роман о романе","Юсим","м"
1402,9,12,13,2018,"79(1)","Ливонский орден в современной зарубежной историографии","Бессуднова","ж"
1403,19,26,7,2018,"79(1)","Два критических отклика на публикацию готских граффити с Мангупа","Виноградов, Коробов","—"
1404,29,2,17,2018,"79(1)","Увидимся ли мы однажды Я все-таки хотел бы в это верить Письма Фердинанда Л","Лот","м"
1405,13,17,25,2018,"79(1)","Францисканский орден на Юкатане по переписке индейской знати с королем Испа","Пакин","м"
1406,29,13,15,2018,"79(1)","Путь кентерберийских монахов к папскому двору и обратно в конце XII века","Петрухина","ж"
1407,29,15,2,2018,"79(1)","Современная датская историография о походах королей Вальдемара I Великого и","Петрухина","ж"
1408,29,15,2,2018,"79(1)","Геральдика в романах Кретьена де Труа","Рыжова","ж"
1409,13,9,15,2018,"79(1)","От редактора","Уваров","м"
1410,15,2,3,2018,"79(1)","Юбилей академика Сергея Павловича Карпова","Уваров","м"
1411,16,19,12,2018,"79(1)","Западноевропейское влияние в книжном производстве Древней Руси XIXIV вв к п","Уханова","ж"
1412,20,18,1,2018,"79(2)","Запретить нельзя оставить Обсуждение практики продажи должностей на Генерал","Алтухова","ж"
1413,2,29,26,2018,"79(2)","Между замком и ратушей Европейский город в пространственном измерении","Анисимова","ж"
1414,9,20,1,2018,"79(2)","Британия Уильяма Кемдена в атласе Меркатора-Хондия 1613","Болдырева","ж"
1415,29,15,2,2018,"79(2)","Брак и собственность в средневековой Англии","Винокурова","ж"
1416,23,10,8,2018,"79(2)","Хвальков Е Генуэзские колонии в Причерноморье Эволюция и трансформация Нью-","Карпов","м"
1417,14,25,20,2018,"79(2)","Карпов СП История Трапезундской империи 2-е изд исправл и доп М Алетейя 201","Лучицкая","ж"
1418,29,15,8,2018,"79(2)","Страдающее Средневековье больше чем картинки","Мастяева","ж"
1419,20,1,25,2018,"79(2)","Юбилей СК Цатуровой","Редколлегия","—"
1420,16,13,2,2018,"79(2)","Документы на ассамблеях в Леонском королевстве XXI веков","Сафронова","ж"
1421,8,17,11,2018,"79(2)","Стеблевская Отечественная испанистика на страницах периодического издания Средние века ","Свешников","м"
1422,9,2,26,2018,"79(2)","Англия накануне Славной революции глазами русского дьяка по материалам посо","Станков","м"
1423,21,26,2,2018,"79(2)","Из статейного списка Василия Тимофеевича Постникова","Станков","м"
1424,20,17,1,2018,"79(2)","От редактора","Уваров","м"
1425,29,2,1,2018,"79(2)","Smail DL Legal Plunder Households and Debt Collection in Late Medieval Euro","Филиппов","м"
1426,23,6,25,2018,"79(2)","Проект русско-французского союза 1680 года против османов","Флоря","м"
1427,2,13,26,2018,"79(2)","Общинные отношения в поствизантийских областях Северо-Восточной Италии IXX ","Целунов","м"
1428,26,6,19,2018,"79(2)","Всероссийская научная конференция Кальвинизм Франция Европа  500 лет спустя","Шпирт","м"
1429,19,16,26,2018,"79(2)","Не только саги Ранняя история Норвегии в средневековых памятниках  вступ ст","Щеглов","м"
1430,17,25,5,2018,"79(3)","Брак и собственность в обычном праве средневековой Англии","Винокурова","ж"
1431,13,15,25,2018,"79(3)","По крови и манерам к вопросу об истории понятия джентльмен в XIIIXVII вв","Давиденко","м"
1432,2,29,9,2018,"79(3)","Мозаика анналистики Бёрджесс РУ Куликауски М Мозаика времени Латинская трад","Мереминский","м"
1433,26,2,3,2018,"79(3)","Некоторые аспекты евразийской торговли накануне и в ранний период установле","Нестерова","ж"
1434,2,16,6,2018,"79(3)","Портал Биографика СПбГУ и новые возможности в изучении петербургской медиев","Потехина","ж"
1435,22,1,25,2018,"79(3)","Юбилей Владимира Александровича Ведюшкина","Редколлегия","—"
1436,2,29,15,2018,"79(3)","В поисках исчезающего времени к вопросу о феномене средневековой анналистик","Сидоров","м"
1437,2,15,1,2018,"79(3)","От incastellamento до inecclesiamento Церковь власть и территория в среднев","Уваров","м"
1438,15,29,2,2018,"79(3)","От редактора","Уваров","м"
1439,26,19,22,2018,"79(3)","Юбилей Владимира Николаевича Малова","Уваров","м"
1440,11,17,20,2018,"79(3)","Шотландские барды и английские обозреватели Отклик на ответ двух коллег из ","Федосов","м"
1441,17,13,15,2018,"79(3)","Сияние и закат орифламмы формирование монархической идеологии и понятия общ","Цатурова","ж"
1442,25,4,1,2018,"79(3)","Юбилей Александра Хаимовича Горфункеля","Юсим","м"
1443,16,4,25,2018,"79(4)","Страхи Томаса Грэшема и репутационные игры английских монархов с иностранными кредиторами в","Александрова","ж"
1444,13,14,1,2018,"79(4)","Расшифрованное письмо Хуана II Арагонского  тайный план захвата Генуи","Астахов","м"
1445,2,15,13,2018,"79(4)","Не только юбилей  Интервью с Александром Георгиевичем Емановым","Байдуж","м"
1446,25,20,17,2018,"79(4)","«Школа Салернская так королю англичан написала…»  Автор, адресат и датировка Салернского кодекса","Бергер","ж"
1447,19,23,16,2018,"79(4)","Происхождение капитула св. Иринея и св. Юста в Лионе","Королев","м"
1448,10,22,2,2018,"79(4)","Дискуссия 1968–1972 гг. об абсолютизме  пятьдесят лет спустя","Ландина","ж"
1449,8,11,17,2018,"79(4)","А все-таки феодализм возможен… Памяти Карлоса Эстепы Диаса (1949–2018)","Попова","ж"
1450,29,1,20,2018,"79(4)","Пьер де ла Раме и изучение французского языка в XVI веке (на основе анализа «Посвящения Екатерине","Смирнова","ж"
1451,29,2,13,2018,"79(4)","От редактора","Уваров","м"
1452,20,1,8,2019,"80(1)","Загадочный испанский орден литовского шляхтича XV века","Астахов","м"
1453,7,3,2,2019,"80(1)","Лионский капитул св Иринея и св Юста","Королев","м"
1454,13,2,26,2019,"80(1)","Таценко ТН Немецкие территориальные государства XVI в в документах научно-и","Лазарева","ж"
1455,9,1,2,2019,"80(1)","Пряди о лошадях в Книге о занятии земли и фольклорные источники ее автора","Литовских","ж"
1456,19,7,26,2019,"80(1)","Новгородцы от рода варяжьска и троянское происхождение венецианцев две респ","Лукин","м"
1457,1,17,20,2019,"80(1)","Англосаксонская история в Великобритании периода Brexit выставка Англосаксо","Мереминский","м"
1458,13,29,1,2019,"80(1)","И любил врагов с материнским чувством женская тема в пастырстве Цезария Аре","Омельченко","ж"
1459,26,5,22,2019,"80(1)","Проповедь магистра Арнульфа из Албумерии в приходе Святого Германа Осерског","Савельер","ж"
1460,1,11,29,2019,"80(1)","Проповедь Ранульфа де Ла Ублоньера парижанам прихода Сен-Жермен-лОсеруа 127","Савельер","ж"
1461,4,1,29,2019,"80(1)","К 100-летию со дня рождения ЕВ Бернадской","Срединская","ж"
1462,7,26,9,2019,"80(1)","Владимир Николаевич Малов 19382019","Уваров","м"
1463,25,4,2,2019,"80(1)","От редактора","Уваров","м"
1464,22,16,25,2019,"80(1)","Судьбы проекта lÉtat moderne в России заметки участника конференции","Цатурова","ж"
1465,25,24,26,2019,"80(1)","Синод Западного Мунстера К вопросу о политическом устройстве раннесредневек","Шингурова","ж"
1466,15,1,29,2019,"80(1)","Синод Западного Мунстера перевод и комментарий","Шингурова","ж"
1467,26,21,1,2019,"80(1)","Похвальное слово собаке Леона Баттиста Альберти","Юсим","м"
1468,20,1,9,2019,"80(2)","Малый город в Средние века определение и особенности развития","Анисимова","ж"
1469,17,2,20,2019,"80(2)","Нормандия глазами авторов французской пропагандистской литературы первой по","Бароне","ж"
1470,20,17,12,2019,"80(2)","Исследование института сейзины на страницах журнала Средние века и ЭНОЖ Ист","Винокурова","ж"
1471,2,25,1,2019,"80(2)","Памяти Кароля Модзелевского 23 ноября 1937 г - 28 апреля 2019 г","Лукин","м"
1472,2,25,13,2019,"80(2)","Петр Достопочтенный и Клюнийский корпус","Лучицкая","ж"
1473,15,29,2,2019,"80(2)","Больше чем рынок суконные ряды в политическом экономическом и социальном пр","Майзлиш","ж"
1474,6,10,5,2019,"80(2)","Превратности судьбы греченина Николая Дмитриева","Опарина","ж"
1475,2,26,3,2019,"80(2)","Куберо Себастьян Русские главы Паломничества вокруг света 1680 испанского миссионера Педро К","Педро Куберо","м"
1476,26,19,25,2019,"80(2)","Достопочтенный Сумма всей сарацинской ереси","Петр Достопочтенный","м"
1477,9,2,12,2019,"80(2)","Шишкин ВВ Французский королевский двор в XVI веке История института СПб ЕВР","Сошникова","ж"
1478,23,27,26,2019,"80(2)","От редактора","Уваров","м"
1479,15,13,2,2019,"80(2)","Проект договора об унии Швеции Дании и Норвегии от 1436 года по рукописи из","Щеглов","м"
1480,19,16,7,2019,"80(3)","Лиутпранд Кремонский De Iohanne papa et Ottone imperatore Преступления низл","Ануфриева","ж"
1481,2,19,29,2019,"80(3)","Гейсли и скальдическая поэзия XII века","Голованенко","м"
1482,17,13,25,2019,"80(3)","Махометрика Латинские поэтические сочинения 12 века о Магомете  Изд Ф Гонса","Лучицкая","ж"
1483,8,29,21,2019,"80(3)","Отзыв СФ Платонова на книгу АИ Барбашёва Витовт Последние двадцать лет княж","Митрофанов","м"
1484,25,20,13,2019,"80(3)","Status и ordo в Священной Римской империи в первой трети XV в","Наумов","м"
1485,29,1,15,2019,"80(3)","Илья Хацкелевич Черняк 28111946-29052019","Николаев","м"
1486,20,1,17,2019,"80(3)","Отзыв СФ Платонова на книгу АИ Барбашёва Витовт Последние двадцать лет княж","Платонов","м"
1487,20,25,9,2019,"80(3)","Юридическая практика Италии в Средние века Обзор новых исследований по теме","Савина","ж"
1488,15,29,2,2019,"80(3)","Кузнецов Письмо ЕА Косминского СИ Архангельскому о поездке на X Международный конгре","Селиванова","ж"
1489,18,9,1,2019,"80(3)","Страдания по Средневековью два опроса российских пользователей соцсетей","Сидорова","ж"
1490,7,25,23,2019,"80(3)","От редактора","Уваров","м"
1491,27,16,7,2019,"80(3)","Старостин ДН От Поздней Античности к Раннему Средневековью Формирование стр","Федонников","м"
1492,2,29,15,2019,"80(3)","Европа святых Социальные политические и культурные аспекты святости в Средн","Филиппов","м"
1493,2,9,26,2019,"80(3)","Политическая история на страницах Средних веков знаковые тенденция достижен","Цатурова","ж"
1494,17,12,1,2019,"80(3)","Грамота Марино Фальера из собрания Н П Лихачева К вопросу о дипломатике вен","Чиркова","ж"
1495,17,13,20,2019,"80(3)","Скуласон Луч","Эйнар","м"
1496,2,21,1,2019,"80(4)","Перспективы изучения ганзейских квитанций из Томского государственного унив","Бессуднова","ж"
1497,12,22,25,2019,"80(4)","Неизвестная статья А.Р. Корсунского ","Вавочкина, Филиппов","—"
1498,25,4,10,2019,"80(4)","Конявская X Международная научная конференция Комплексный подход в изучении Древней Р","Вершинин","м"
1499,2,25,12,2019,"80(4)","Церковь и рабский вопрос в IV в","Корсунский","м"
1500,9,7,2,2019,"80(4)","Навстречу юбилею Нелли Петровны Мананчиковой","Савчук","м"
1501,2,1,29,2019,"80(4)","Хоменко Найлз Дж Идея англо-саксонской Англии 10661901 гг вспоминая забывая расшифр","Сухино-Хоменко","м"
1502,19,2,17,2019,"80(4)","Договор о заключении протестантской унии 1608 г и его рукописный оригинал в","Таценко","ж"
1503,26,9,2,2019,"80(4)","Изобретая ересь У пределов ереси Конструирование формы и полемика вокруг об","Тогоева","ж"
1504,22,12,25,2019,"80(4)","От редактора","Уваров","м"
1505,25,13,2,2019,"80(4)","Споры о присяге епископов папе из истории польской Реформации","Флоря","м"
1506,17,2,20,2019,"80(4)","Медиевист в роли просветителя Памяти НИ Басовской","Шарова","ж"
1507,24,25,12,2019,"80(4)","Биргиттинцы и их летопись","Щеглов","м"
1508,7,2,12,2019,"80(4)","Биргиттинцы и их летопись","Щеглов","м"
1509,26,9,7,2019,"80(4)","Биргиттинцы и их летопись","Щеглов","м"
1510,1,15,2,2019,"80(4)","Письмо Франческо Гвиччардини к Николо Макиавелли из коллекции графа ГВ Орло","Юсим","м"
1511,15,2,29,2020,"81(1)","Список статей опубликованных в выпусках 7180 журнала Средние века","Анисимова","ж"
1512,27,16,7,2020,"81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
1513,12,4,25,2020,"81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
1514,17,20,8,2020,"81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
1515,12,14,25,2020,"81(1)","Средневековая власть начало на примере римской Испании","Ауров","м"
1516,17,20,29,2020,"81(1)","Феодализм как форма организации власти пример Кастилии и Леона XI  середины","Ауров","м"
1517,17,10,11,2020,"81(1)","Хартнелл Дж Голое Средневековье Жизнь смерть и искусство в Средние Века  пе","Бергер","ж"
1518,29,8,15,2020,"81(1)","Что удалось обсудить в ходе сессии по феодализму на конференции Переосмысле","Винокурова","ж"
1519,29,15,8,2020,"81(1)","Международная конференция Западноевропейские рукописи и документы от Поздне","Воробьев","м"
1520,22,25,26,2020,"81(1)","Seraphinus Maria Cerva Monumenta Congregationis Sancti Dominici de Ragusio ","Воробьёва","ж"
1521,19,16,23,2020,"81(1)","Несколько слов об учителе","Воскобойников","м"
1522,2,10,22,2020,"81(1)","Человек Средневековья времени перемен","Золотов","м"
1523,29,15,2,2020,"81(1)","К истории личных и профессиональных отношений Николая Оттокара и Джоаккино Вольпе","Клюев","м"
1524,15,1,28,2020,"81(1)","К истории личных и профессиональных отношений Николая Оттокара и Джоаккино Вольпе","Клюев","м"
1525,21,26,2,2020,"81(1)","К вопросу о бастардном феодализме","Праздников","м"
1526,15,1,29,2020,"81(1)","Феодальная собственность","Срединская","ж"
1527,26,3,12,2020,"81(1)","Больше чем пособие Нидерландские области от батавов и белгов до бельгийской","Уваров","м"
1528,2,29,12,2020,"81(1)","От редактора","Уваров","м"
1529,29,2,15,2020,"81(1)","Паламарчук Рассуждения о формуле власти","Фёдоров","м"
1530,1,2,3,2020,"81(1)","Собственность между правом и экономикой","Филиппов","м"
1531,23,7,26,2020,"81(1)","Планы созыва в Польше середины XVI века concilium nacionale и французский п","Флоря","м"
1532,29,15,2,2020,"81(1)","Власть в Средние века Некоторые актуальные тенденции в отечественной медиев","Цатурова","ж"
1533,20,1,17,2020,"81(1)","Памяти Марии Моисеевны Ябровой ","Чернова","ж"
1534,29,15,3,2020,"81(1)","Был ли феодализм в Швеции","Щеглов","м"
1535,29,15,13,2020,"81(2)","Долговые обязательства и векселя в практике иностранных займов английской короны в середине XVI в. ","Александрова","ж"
1536,28,8,1,2020,"81(2)","Раннее Новое время: размышления о границах периода (по материалам конференции) ","Бельцер","м"
1537,12,3,27,2020,"81(2)","Французское посредничество на Вестфальском мирном конгрессе ","Беляев","м"
1538,15,29,13,2020,"81(2)","Две «одинаковые» фрайбургские хартии 1275 г.: cui bono? ","Блохин","м"
1539,2,29,12,2020,"81(2)","Максим Максимович Ковалевский как историк экономики Средних веков и раннего Нового времени ","Дыго","м"
1540,29,2,15,2020,"81(2)","Профессиональные испытания в раннее Новое время ","Кириллова","ж"
1541,20,11,1,2020,"81(2)","Юбилеи Криса Уикхема и Светланы Лучицкой","Редколлегия","—"
1542,26,30,16,2020,"81(2)","Торговое эмбарго в северных крестовых походах в XIII в. ","Селарт","м"
1543,15,29,2,2020,"81(2)","Маргиналии в изображении и тексте. Очерки о средневековых рукописях : Ред. П. Кармасси и Х. Хайтцманн. Висбаден: Харрассовиц Ферлаг, 2019. 250 с. ","Сидоров","м"
1544,15,22,2,2020,"81(2)","От редактора","Уваров","м"
1545,2,29,15,2020,"81(2)","«Брюс» Джона Барбора: поэзия и история ","Федосов","м"
1546,1,15,13,2020,"81(2)","Рио Э. Рабство после Рима, 500–1000. Оксфорд: Оксфорд юниверсити пресс, 2017. xii+285 c. ","Филиппов","м"
1547,25,4,1,2020,"81(2)","Запечатлевшие историю. Византийские и русские печати из частных собраний","Чхаидзе","м"
1548,8,1,26,2020,"81(3)","Новая реальность 2020 г.  Конгресс в Лидсе онлайн","Анисимова","ж"
1549,29,2,17,2020,"81(3)","Иоанн де Сакробоско и его трактат «О сфере»  к изданию текста","Долгополов","м"
1550,16,4,1,2020,"81(3)","Изобразительные девизы на монетах последних испанских Габсбургов","Елохин","м"
1551,2,19,1,2020,"81(3)","В поисках хронологических рубежей  проблема перехода от Средних веков к Новому времени в советской","Клюев, Метель","—"
