"","article_id","Year","Issue","Title","Author","Gender"
"1533",1533,"2016","77(3-4)","Варьяш Правовые и религиозные нормы средневековый опыт преодоления противоречий","Варьяш","ж"
"1534",1534,"2016","77(3-4)","Организация сословно-представительных собраний в Ливонии в Средние века и р","Вебер","м"
"1535",1535,"2016","77(3-4)","Институт опеки в обычном праве малых городов средневековой Англии","Винокурова","ж"
"1536",1536,"2016","77(3-4)","Галчева Учитель и ученик Отзыв ПМ Бицилли на сочинение ОЛ Вайнштейна","Вольфцун","ж"
"1537",1537,"2016","77(3-4)","Молчание Абеляра Письмо Петра Достопочтенного к Элоизе","Воскобойников","м"
"1538",1538,"2016","77(3-4)","Проект реформы государственного собрания 1637 г надора Миклоша Эстерхази","Гусарова","ж"
"1539",1539,"2016","77(3-4)","Теория парламентского представительства в Англии XVI  начала XVII в","Дмитриева","ж"
"1540",1540,"2016","77(3-4)","Папские легаты в эпоху арианских споров раннехристианские истоки средневеко","Захаров","м"
"1541",1541,"2016","77(3-4)","Изображая ведьму дурные женщины из числа дурных христиан в инквизиционных п","Зеленина","ж"
"1542",1542,"2016","77(3-4)","Без исключений для кого-либо клятва присяжных мастеров в Реймсе XVI в","Кириллова","ж"
"1543",1543,"2016","77(3-4)","Исповедь Перкина Уорбека и ее роль в системе репрезентации и пропаганды вла","Кирюхин","м"
"1544",1544,"2016","77(3-4)","Образы римских мучеников в первые века христианства","Королев","м"
"1545",1545,"2016","77(3-4)","Коэлью да Леонор Португальская  свет и тень имперской мечты","Круш","м"
"1546",1546,"2016","77(3-4)","Русские заметки Раффаэле Волатеррана","Кудрявцев","м"
"1547",1547,"2016","77(3-4)","Кесада История и историки средневековых городов Испании","Ладеро","м"
"1548",1548,"2016","77(3-4)","Рец на кн Tyerman Ch The Practices of Crusading Image and Action from the E","Лучицкая","ж"
"1549",1549,"2016","77(3-4)","Санчес Крестьянская архитектура Позднего Средневековья Нижняя Бретань и Русский Се","Масиель Санчес","м"
"1550",1550,"2016","77(3-4)","Концепция открытости территорий Петера Морава применительно к политической ","Наумов","м"
"1551",1551,"2016","77(3-4)","Гусакова От оригинала к опубликованному тексту Круглый стол медиевистического семина","Потехина","ж"
"1552",1552,"2016","77(3-4)","Игорь Николаевич Осиновский 19292016","Редколлегия","—"
"1553",1553,"2016","77(3-4)","Английская аристократка на политической сцене Биография леди Джейн Дормер","Серегина","ж"
"1554",1554,"2016","77(3-4)","От редактора","Уваров","м"
"1555",1555,"2016","77(3-4)","Различия Исидора Севильского слово как инструмент познания","Уколова","ж"
"1556",1556,"2016","77(3-4)","Рецензия на Rémunerér le travail au Moyen Age Pour une histoire sociale du ","Филиппов","м"
"1557",1557,"2016","77(3-4)","Парижане в восстании Этьена Марселя Политическое значение столицы Франции в","Цатурова","ж"
"1558",1558,"2016","77(3-4)","Либеллярный контракт в поствизантийской северо-восточной Италии VIIIX вв","Целунов","м"
"1559",1559,"2016","77(3-4)","Переписка немецких князей с французским двором во время Религиозных войн XV","Шишкин","м"
"1560",1560,"2017","78(1-2)","Круглый стол «Цена информации в экономике раннего Нового времени»","Александрова","ж"
"1561",1561,"2017","78(1-2)","«Я перевязал его, и Господь его исцелил...» (Амбруаз Паре и лечение ран в XVI веке)","Бергер, Глянцев","—"
"1562",1562,"2017","78(1-2)","Средневековая исповедь как врачевание","Блэк","м"
"1563",1563,"2017","78(1-2)","Издание leges barbarorum 1557 года в типографии Хенрика Петри","Борисов","м"
"1564",1564,"2017","78(1-2)","Готские граффити из Мангупской базилики","Виноградов, Коробов","—"
"1565",1565,"2017","78(1-2)","Сейзина в обычном праве малых городов средневековой Англии","Винокурова","ж"
"1566",1566,"2017","78(1-2)","Памяти Т.Ю. Стукаловой","Зверев","м"
"1567",1567,"2017","78(1-2)","Mendosa methodica. Просперо Альпини о медицине египтян","Иванова","ж"
"1568",1568,"2017","78(1-2)","Названия полей как источник по аграрной и социальной истории pagus Matisconensis в раннее Средневековье","Каняшин","м"
"1569",1569,"2017","78(1-2)","Антропология Марсилия Падуанского","Ключко","м"
"1570",1570,"2017","78(1-2)","Рецензии","Коллектив авторов","—"
"1571",1571,"2017","78(1-2)","Библиотека греческих манускриптов С̣ā‛ида ибн Даниила ибн Бишра XII века","Курышева","ж"
"1572",1572,"2017","78(1-2)","Понятие абсолютизма в советской историографии 1920-1930-х годов. преемственность или дискретность?","Ландина","ж"
"1573",1573,"2017","78(1-2)","Джонатан Райли-Смит","Лучицкая","ж"
"1574",1574,"2017","78(1-2)","«Год великого перелома». Везалий в 1538 году","Наттон","ж"
"1575",1575,"2017","78(1-2)","О языке английских гербовников XIII века","Рыжова","ж"
"1576",1576,"2017","78(1-2)","Медиевистика на XIV Всемирном конгрессе историков бухгалтерского учета","Рябова","ж"
"1577",1577,"2017","78(1-2)","Греческие штудии и миланский гуманизм XV – первой четверти XVI века","Рязанов","м"
"1578",1578,"2017","78(1-2)","Liber Iudiciorum в леонских документах X–XI веков","Сафронова","ж"
"1579",1579,"2017","78(1-2)","От редактора","Уваров","м"
"1580",1580,"2017","78(1-2)","Местночтимые французские святые XI века и проблема канонизации в европейском контексте","Филиппов","м"
"1581",1581,"2017","78(1-2)","Наказание и поругание герба в Средние века","Черных","м"
"1582",1582,"2017","78(1-2)","Заседание Отдела рукописей Российской национальной библиотеки (Санкт-Петербург). Петр Петрович Дубровский (1754–1816) – первый хранитель Депо манускриптов","Шишкин","м"
"1583",1583,"2017","78(3)","Письмо Маймонида об астрологии","Акопян","м"
"1584",1584,"2017","78(3)","«Тезисы, выносимые на защиту»","Алаев","м"
"1585",1585,"2017","78(3)","Вражда Клиффордов и Дакров. соперничество аристократов и королевская политика в Западном пограничье при первых Тюдорах","Бельцер","м"
"1586",1586,"2017","78(3)","Предыстория герцогства Курляндского и Семигальского. Возвышение Готтхарда Кеттлера во второй половине 50-х – начале 60-х годов XVI века","Вебер","м"
"1587",1587,"2017","78(3)","Средневековая сельская община как объект концептуального изучения","Вин","м"
"1588",1588,"2017","78(3)","К юбилею Вячеслава Сергеевича Савчука","Винокурова","ж"
"1589",1589,"2017","78(3)","Община. взгляд из Англии","Винокурова","ж"
"1590",1590,"2017","78(3)","Памяти Маргариты Елисеевны Беляевой","Галямичев","м"
"1591",1591,"2017","78(3)","Средневековый город. О новых старых критериях","Кириллова","ж"
"1592",1592,"2017","78(3)","Рецензии","Коллектив авторов","—"
"1593",1593,"2017","78(3)","«Топографические донесения Филиппа II». предыстория и контекст","Конюшихина","ж"
"1594",1594,"2017","78(3)","Община. вечная актуальность","Кулланда","ж"
"1595",1595,"2017","78(3)","К палеографической интерпретации греческих граффити мангупской базилики","Курышева, Фонкич","—"
"1596",1596,"2017","78(3)","Современные тенденции в изучении средневекового урбанизма (по материалам конференции в Хельсинки)","Попова, Анисимова","—"
"1597",1597,"2017","78(3)","Медиевист из университетского города. К юбилею Н.И. Девятайкиной","Уваров","м"
"1598",1598,"2017","78(3)","Общины, общности и медиевисты","Уваров","м"
"1599",1599,"2017","78(3)","От редактора","Уваров","м"
"1600",1600,"2017","78(3)","Сокровище оцененное. Дневник Патрика Гордона и его рукопись","Федосов, Рыженков","—"
"1601",1601,"2017","78(3)","О пользе споров с призраками. отжившие представления об общине, которые все еще живы","Филиппов","м"
"1602",1602,"2017","78(3)","«Кельтские поля» и германские общины. реплика к одной сноске из книги Л.Б. Алаева «Сельская община...»","Щавелев","м"
"1603",1603,"2017","78(3)","Роман о романе","Юсим","м"
"1604",1604,"2018","79(1)","Ливонский орден в современной зарубежной историографии","Бессуднова","ж"
"1605",1605,"2018","79(1)","Два критических отклика на публикацию готских граффити с Мангупа","Виноградов, Коробов","—"
"1606",1606,"2018","79(1)","Рецензии","Коллектив авторов","—"
"1607",1607,"2018","79(1)","Увидимся ли мы однажды Я все-таки хотел бы в это верить Письма Фердинанда Л","Лот","м"
"1608",1608,"2018","79(1)","Францисканский орден на Юкатане по переписке индейской знати с королем Испа","Пакин","м"
"1609",1609,"2018","79(1)","Путь кентерберийских монахов к папскому двору и обратно в конце XII века","Петрухина","ж"
"1610",1610,"2018","79(1)","Современная датская историография о походах королей Вальдемара I Великого и","Петрухина","ж"
"1611",1611,"2018","79(1)","Геральдика в романах Кретьена де Труа","Рыжова","ж"
"1612",1612,"2018","79(1)","От редактора","Уваров","м"
"1613",1613,"2018","79(1)","Юбилей академика Сергея Павловича Карпова","Уваров","м"
"1614",1614,"2018","79(1)","Западноевропейское влияние в книжном производстве Древней Руси XIXIV вв к п","Уханова","ж"
"1615",1615,"2018","79(2)","Запретить нельзя оставить Обсуждение практики продажи должностей на Генерал","Алтухова","ж"
"1616",1616,"2018","79(2)","Между замком и ратушей Европейский город в пространственном измерении","Анисимова","ж"
"1617",1617,"2018","79(2)","Британия Уильяма Кемдена в атласе Меркатора-Хондия 1613","Болдырева","ж"
"1618",1618,"2018","79(2)","Брак и собственность в средневековой Англии","Винокурова","ж"
"1619",1619,"2018","79(2)","Хвальков Е Генуэзские колонии в Причерноморье Эволюция и трансформация Нью-","Карпов","м"
"1620",1620,"2018","79(2)","Карпов СП История Трапезундской империи 2-е изд исправл и доп М Алетейя 201","Лучицкая","ж"
"1621",1621,"2018","79(2)","Страдающее Средневековье больше чем картинки","Мастяева","ж"
"1622",1622,"2018","79(2)","Юбилей СК Цатуровой","Редколлегия","—"
"1623",1623,"2018","79(2)","Документы на ассамблеях в Леонском королевстве XXI веков","Сафронова","ж"
"1624",1624,"2018","79(2)","Стеблевская Отечественная испанистика на страницах периодического издания Средние века ","Свешников","м"
"1625",1625,"2018","79(2)","Англия накануне Славной революции глазами русского дьяка по материалам посо","Станков","м"
"1626",1626,"2018","79(2)","Из статейного списка Василия Тимофеевича Постникова","Станков","м"
"1627",1627,"2018","79(2)","От редактора","Уваров","м"
"1628",1628,"2018","79(2)","Smail DL Legal Plunder Households and Debt Collection in Late Medieval Euro","Филиппов","м"
"1629",1629,"2018","79(2)","Проект русско-французского союза 1680 года против османов","Флоря","м"
"1630",1630,"2018","79(2)","Общинные отношения в поствизантийских областях Северо-Восточной Италии IXX ","Целунов","м"
"1631",1631,"2018","79(2)","Всероссийская научная конференция Кальвинизм Франция Европа  500 лет спустя","Шпирт","м"
"1632",1632,"2018","79(2)","Не только саги Ранняя история Норвегии в средневековых памятниках  вступ ст","Щеглов","м"
"1633",1633,"2018","79(3)","Брак и собственность в обычном праве средневековой Англии","Винокурова","ж"
"1634",1634,"2018","79(3)","По крови и манерам к вопросу об истории понятия джентльмен в XIIIXVII вв","Давиденко","м"
"1635",1635,"2018","79(3)","Мозаика анналистики Бёрджесс РУ Куликауски М Мозаика времени Латинская трад","Мереминский","м"
"1636",1636,"2018","79(3)","Некоторые аспекты евразийской торговли накануне и в ранний период установле","Нестерова","ж"
"1637",1637,"2018","79(3)","Портал Биографика СПбГУ и новые возможности в изучении петербургской медиев","Потехина","ж"
"1638",1638,"2018","79(3)","Юбилей Владимира Александровича Ведюшкина","Редколлегия","—"
"1639",1639,"2018","79(3)","В поисках исчезающего времени к вопросу о феномене средневековой анналистик","Сидоров","м"
"1640",1640,"2018","79(3)","От incastellamento до inecclesiamento Церковь власть и территория в среднев","Уваров","м"
"1641",1641,"2018","79(3)","От редактора","Уваров","м"
"1642",1642,"2018","79(3)","Юбилей Владимира Николаевича Малова","Уваров","м"
"1643",1643,"2018","79(3)","Шотландские барды и английские обозреватели Отклик на ответ двух коллег из ","Федосов","м"
"1644",1644,"2018","79(3)","Сияние и закат орифламмы формирование монархической идеологии и понятия общ","Цатурова","ж"
"1645",1645,"2018","79(3)","Юбилей Александра Хаимовича Горфункеля","Юсим","м"
"1646",1646,"2018","79(4)","Страхи Томаса Грэшема и репутационные игры английских монархов с иностранными кредиторами в","Александрова","ж"
"1647",1647,"2018","79(4)","Расшифрованное письмо Хуана II Арагонского  тайный план захвата Генуи","Астахов","м"
"1648",1648,"2018","79(4)","Не только юбилей  Интервью с Александром Георгиевичем Емановым","Байдуж","м"
"1649",1649,"2018","79(4)","«Школа Салернская так королю англичан написала…»  Автор, адресат и датировка Салернского кодекса","Бергер","ж"
"1650",1650,"2018","79(4)","авторов Рецензии","Коллектив авторов","—"
"1651",1651,"2018","79(4)","Происхождение капитула св. Иринея и св. Юста в Лионе","Королев","м"
"1652",1652,"2018","79(4)","Дискуссия 1968–1972 гг. об абсолютизме  пятьдесят лет спустя","Ландина","ж"
"1653",1653,"2018","79(4)","А все-таки феодализм возможен… Памяти Карлоса Эстепы Диаса (1949–2018)","Попова","ж"
"1654",1654,"2018","79(4)","Пьер де ла Раме и изучение французского языка в XVI веке (на основе анализа «Посвящения Екатерине","Смирнова","ж"
"1655",1655,"2018","79(4)","От редактора","Уваров","м"
"1656",1656,"2019","80(1)","Загадочный испанский орден литовского шляхтича XV века","Астахов","м"
"1657",1657,"2019","80(1)","Лионский капитул св Иринея и св Юста","Королев","м"
"1658",1658,"2019","80(1)","Таценко ТН Немецкие территориальные государства XVI в в документах научно-и","Лазарева","ж"
"1659",1659,"2019","80(1)","Пряди о лошадях в Книге о занятии земли и фольклорные источники ее автора","Литовских","ж"
"1660",1660,"2019","80(1)","Новгородцы от рода варяжьска и троянское происхождение венецианцев две респ","Лукин","м"
"1661",1661,"2019","80(1)","Англосаксонская история в Великобритании периода Brexit выставка Англосаксо","Мереминский","м"
"1662",1662,"2019","80(1)","И любил врагов с материнским чувством женская тема в пастырстве Цезария Аре","Омельченко","ж"
"1663",1663,"2019","80(1)","Проповедь магистра Арнульфа из Албумерии в приходе Святого Германа Осерског","Савельер","ж"
"1664",1664,"2019","80(1)","Проповедь Ранульфа де Ла Ублоньера парижанам прихода Сен-Жермен-лОсеруа 127","Савельер","ж"
"1665",1665,"2019","80(1)","К 100-летию со дня рождения ЕВ Бернадской","Срединская","ж"
"1666",1666,"2019","80(1)","Владимир Николаевич Малов 19382019","Уваров","м"
"1667",1667,"2019","80(1)","От редактора","Уваров","м"
"1668",1668,"2019","80(1)","Сенак Ф Карл Великий и Магомет В Испании VIIIIX вв Париж Галлимар 2015 437 ","Филиппов","м"
"1669",1669,"2019","80(1)","Судьбы проекта lÉtat moderne в России заметки участника конференции","Цатурова","ж"
"1670",1670,"2019","80(1)","Синод Западного Мунстера К вопросу о политическом устройстве раннесредневек","Шингурова","ж"
"1671",1671,"2019","80(1)","Синод Западного Мунстера перевод и комментарий","Шингурова","ж"
"1672",1672,"2019","80(1)","Похвальное слово собаке Леона Баттиста Альберти","Юсим","м"
"1673",1673,"2019","80(2)","Малый город в Средние века определение и особенности развития","Анисимова","ж"
"1674",1674,"2019","80(2)","Нормандия глазами авторов французской пропагандистской литературы первой по","Бароне","ж"
"1675",1675,"2019","80(2)","Исследование института сейзины на страницах журнала Средние века и ЭНОЖ Ист","Винокурова","ж"
"1676",1676,"2019","80(2)","Памяти Кароля Модзелевского 23 ноября 1937 г - 28 апреля 2019 г","Лукин","м"
"1677",1677,"2019","80(2)","Петр Достопочтенный и Клюнийский корпус","Лучицкая","ж"
"1678",1678,"2019","80(2)","Больше чем рынок суконные ряды в политическом экономическом и социальном пр","Майзлиш","ж"
"1679",1679,"2019","80(2)","Превратности судьбы греченина Николая Дмитриева","Опарина","ж"
"1680",1680,"2019","80(2)","Куберо Себастьян Русские главы Паломничества вокруг света 1680 испанского миссионера Педро К","Педро Куберо","м"
"1681",1681,"2019","80(2)","Достопочтенный Сумма всей сарацинской ереси","Петр Достопочтенный","м"
"1682",1682,"2019","80(2)","Шишкин ВВ Французский королевский двор в XVI веке История института СПб ЕВР","Сошникова","ж"
"1683",1683,"2019","80(2)","От редактора","Уваров","м"
"1684",1684,"2019","80(2)","Vilain A Imago urbis Les sceaux de villes au Moyen Age Paris Comité des tra","Филиппов","м"
"1685",1685,"2019","80(2)","Tarkiainen K Moskoviten Sverige och Ryssland 14781721 Helsingfors Svenska l","Щеглов","м"
"1686",1686,"2019","80(2)","Проект договора об унии Швеции Дании и Норвегии от 1436 года по рукописи из","Щеглов","м"
"1687",1687,"2019","80(3)","Лиутпранд Кремонский De Iohanne papa et Ottone imperatore Преступления низл","Ануфриева","ж"
"1688",1688,"2019","80(3)","Гейсли и скальдическая поэзия XII века","Голованенко","м"
"1689",1689,"2019","80(3)","Махометрика Латинские поэтические сочинения 12 века о Магомете  Изд Ф Гонса","Лучицкая","ж"
"1690",1690,"2019","80(3)","Отзыв СФ Платонова на книгу АИ Барбашёва Витовт Последние двадцать лет княж","Митрофанов","м"
"1691",1691,"2019","80(3)","Status и ordo в Священной Римской империи в первой трети XV в","Наумов","м"
"1692",1692,"2019","80(3)","Илья Хацкелевич Черняк 28111946-29052019","Николаев","м"
"1693",1693,"2019","80(3)","Отзыв СФ Платонова на книгу АИ Барбашёва Витовт Последние двадцать лет княж","Платонов","м"
"1694",1694,"2019","80(3)","Юридическая практика Италии в Средние века Обзор новых исследований по теме","Савина","ж"
"1695",1695,"2019","80(3)","Кузнецов Письмо ЕА Косминского СИ Архангельскому о поездке на X Международный конгре","Селиванова","ж"
"1696",1696,"2019","80(3)","Страдания по Средневековью два опроса российских пользователей соцсетей","Сидорова","ж"
"1697",1697,"2019","80(3)","От редактора","Уваров","м"
"1698",1698,"2019","80(3)","Старостин ДН От Поздней Античности к Раннему Средневековью Формирование стр","Федонников","м"
"1699",1699,"2019","80(3)","Европа святых Социальные политические и культурные аспекты святости в Средн","Филиппов","м"
"1700",1700,"2019","80(3)","Лучицкая СИ Крестовый поход идея и реальность СПб Наука 2019 389 с","Харитонович","м"
"1701",1701,"2019","80(3)","Политическая история на страницах Средних веков знаковые тенденция достижен","Цатурова","ж"
"1702",1702,"2019","80(3)","Грамота Марино Фальера из собрания Н П Лихачева К вопросу о дипломатике вен","Чиркова","ж"
"1703",1703,"2019","80(3)","Скуласон Луч","Эйнар","м"
"1704",1704,"2019","80(4)","Перспективы изучения ганзейских квитанций из Томского государственного унив","Бессуднова","ж"
"1705",1705,"2019","80(4)","Неизвестная статья А.Р. Корсунского ","Вавочкина, Филиппов","—"
"1706",1706,"2019","80(4)","Конявская X Международная научная конференция Комплексный подход в изучении Древней Р","Вершинин","м"
"1707",1707,"2019","80(4)","Церковь и рабский вопрос в IV в","Корсунский","м"
"1708",1708,"2019","80(4)","Гусарова ТП Венгрия XVIXVII вв портреты современников на фоне эпохи М СПб Ц","Мельников","м"
"1709",1709,"2019","80(4)","Навстречу юбилею Нелли Петровны Мананчиковой","Савчук","м"
"1710",1710,"2019","80(4)","Хоменко Найлз Дж Идея англо-саксонской Англии 10661901 гг вспоминая забывая расшифр","Сухино","м"
"1711",1711,"2019","80(4)","Договор о заключении протестантской унии 1608 г и его рукописный оригинал в","Таценко","ж"
"1712",1712,"2019","80(4)","Изобретая ересь У пределов ереси Конструирование формы и полемика вокруг об","Тогоева","ж"
"1713",1713,"2019","80(4)","От редактора","Уваров","м"
"1714",1714,"2019","80(4)","Споры о присяге епископов папе из истории польской Реформации","Флоря","м"
"1715",1715,"2019","80(4)","Медиевист в роли просветителя Памяти НИ Басовской","Шарова","ж"
"1716",1716,"2019","80(4)","Биргиттинцы и их летопись","Щеглов","м"
"1717",1717,"2019","80(4)","Биргиттинцы и их летопись","Щеглов","м"
"1718",1718,"2019","80(4)","Биргиттинцы и их летопись","Щеглов","м"
"1719",1719,"2019","80(4)","Письмо Франческо Гвиччардини к Николо Макиавелли из коллекции графа ГВ Орло","Юсим","м"
"1720",1720,"2020","81(1)","Список статей опубликованных в выпусках 7180 журнала Средние века","Анисимова","ж"
"1721",1721,"2020","81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
"1722",1722,"2020","81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
"1723",1723,"2020","81(1)","Возвращение в родной университет Переписка и документы в связи с избранием ","Антощенко","м"
"1724",1724,"2020","81(1)","Средневековая власть начало на примере римской Испании","Ауров","м"
"1725",1725,"2020","81(1)","Феодализм как форма организации власти пример Кастилии и Леона XI  середины","Ауров","м"
"1726",1726,"2020","81(1)","Хартнелл Дж Голое Средневековье Жизнь смерть и искусство в Средние Века  пе","Бергер","ж"
"1727",1727,"2020","81(1)","Что удалось обсудить в ходе сессии по феодализму на конференции Переосмысле","Винокурова","ж"
"1728",1728,"2020","81(1)","Международная конференция Западноевропейские рукописи и документы от Поздне","Воробьев","м"
"1729",1729,"2020","81(1)","Seraphinus Maria Cerva Monumenta Congregationis Sancti Dominici de Ragusio ","Воробьёва","ж"
"1730",1730,"2020","81(1)","Несколько слов об учителе","Воскобойников","м"
"1731",1731,"2020","81(1)","Человек Средневековья времени перемен","Золотов","м"
"1732",1732,"2020","81(1)","К истории личных и профессиональных отношений Николая Оттокара и Джоаккино Вольпе","Клюев","м"
"1733",1733,"2020","81(1)","К истории личных и профессиональных отношений Николая Оттокара и Джоаккино Вольпе","Клюев","м"
"1734",1734,"2020","81(1)","К вопросу о бастардном феодализме","Праздников","м"
"1735",1735,"2020","81(1)","Феодальная собственность","Срединская","ж"
"1736",1736,"2020","81(1)","Больше чем пособие Нидерландские области от батавов и белгов до бельгийской","Уваров","м"
"1737",1737,"2020","81(1)","От редактора","Уваров","м"
"1738",1738,"2020","81(1)","Паламарчук Рассуждения о формуле власти","Фёдоров","м"
"1739",1739,"2020","81(1)","Собственность между правом и экономикой","Филиппов","м"
"1740",1740,"2020","81(1)","Планы созыва в Польше середины XVI века concilium nacionale и французский п","Флоря","м"
"1741",1741,"2020","81(1)","Власть в Средние века Некоторые актуальные тенденции в отечественной медиев","Цатурова","ж"
"1742",1742,"2020","81(1)","Памяти Марии Моисеевны Ябровой ","Чернова","ж"
"1743",1743,"2020","81(1)","Был ли феодализм в Швеции","Щеглов","м"
"1744",1744,"2020","81(2)","Долговые обязательства и векселя в практике иностранных займов английской короны в середине XVI в. ","Александрова","ж"
"1745",1745,"2020","81(2)","Раннее Новое время: размышления о границах периода (по материалам конференции) ","Бельцер","м"
"1746",1746,"2020","81(2)","Французское посредничество на Вестфальском мирном конгрессе ","Беляев","м"
"1747",1747,"2020","81(2)","Две «одинаковые» фрайбургские хартии 1275 г.: cui bono? ","Блохин","м"
"1748",1748,"2020","81(2)","Максим Максимович Ковалевский как историк экономики Средних веков и раннего Нового времени ","Дыго","м"
"1749",1749,"2020","81(2)","Профессиональные испытания в раннее Новое время ","Кириллова","ж"
"1750",1750,"2020","81(2)","Юбилеи Криса Уикхема и Светланы Лучицкой","Редколлегия","—"
"1751",1751,"2020","81(2)","Торговое эмбарго в северных крестовых походах в XIII в. ","Селарт","м"
"1752",1752,"2020","81(2)","Маргиналии в изображении и тексте. Очерки о средневековых рукописях : Ред. П. Кармасси и Х. Хайтцманн. Висбаден: Харрассовиц Ферлаг, 2019. 250 с. ","Сидоров","м"
"1753",1753,"2020","81(2)","От редактора","Уваров","м"
"1754",1754,"2020","81(2)","«Брюс» Джона Барбора: поэзия и история ","Федосов","м"
"1755",1755,"2020","81(2)","Рио Э. Рабство после Рима, 500–1000. Оксфорд: Оксфорд юниверсити пресс, 2017. xii+285 c. ","Филиппов","м"
"1756",1756,"2020","81(2)","Запечатлевшие историю. Византийские и русские печати из частных собраний","Чхаидзе","м"
"1757",1757,"2020","81(3)","Новая реальность 2020 г.  Конгресс в Лидсе онлайн","Анисимова","ж"
"1758",1758,"2020","81(3)","Иоанн де Сакробоско и его трактат «О сфере»  к изданию текста","Долгополов","м"
"1759",1759,"2020","81(3)","Изобразительные девизы на монетах последних испанских Габсбургов","Елохин","м"
"1760",1760,"2020","81(3)","В поисках хронологических рубежей  проблема перехода от Средних веков к Новому времени в советской","Клюев, Метель","—"
"1761",1761,"2020","81(3)","Рецензии","Коллектив авторов","—"
"1762",1762,"2020","81(3)","А.Х. Горфункель – выдающийся исследователь эпохи Возрождения и отечественной истории","Николаев","м"
"1763",1763,"2020","81(3)","Сцены для короля, или история подмостков политического театра Людовика XIV","Сидоренко","м"
"1764",1764,"2020","81(3)","От редактора","Уваров","м"
"1765",1765,"2020","81(3)","Наследие Нины Александровны Хачатурян в Средних веках","Цатурова","ж"
"1766",1766,"2020","81(3)","Грамоты Анны Ярославны, королевы Франции (1051–1075)","Шишкин","м"
"1767",1767,"2020","81(4)","Памятники французского законодательства о гербах XVII в.","Алтухова","ж"
"1768",1768,"2020","81(4)","Фадеев Постоянный семинар «Historia Ecclesiae et Religionis» Центра по изучению истории религии и Церкви","Белякова","ж"
"1769",1769,"2020","81(4)","Освоение правовых пространств  Размышления о книге К. Элерса","Борисов","м"
"1770",1770,"2020","81(4)","К вопросу о житии св. Беуно из библиотеки аббатства Страта Флорида, Уэльс","Гусакова","ж"
"1771",1771,"2020","81(4)","авторов Рецензии","Коллектив авторов","—"
"1772",1772,"2020","81(4)","А.Х. Горфункель ⎯ исследователь философии Возрождения","Ревякина","ж"
"1773",1773,"2020","81(4)","Памяти Вячеслава Сергеевича Савчука (1947–2020)","Редколлегия","—"
"1774",1774,"2020","81(4)","Вера «простецов»  нравственно-религиозный облик крестьян в «Кантигах о святой Марии» Альфонсо X","Сота","м"
"1775",1775,"2020","81(4)","Из истории католической конфессионализации в Германии  фульдское дело 1576–1602 гг.","Таценко","ж"
"1776",1776,"2020","81(4)","От редактора","Уваров","м"
"1777",1777,"2020","81(4)","А.Н. Насонов, Д.М. Петрушевский и отечественная медиевистика в 20–30-е гг. XX века","Усачев","м"
"1778",1778,"2020","81(4)","Западноевропейские сукна в Суздальском уезде во второй половине XVI – начале XVII века","Флоря","м"
"1779",1779,"2020","81(4)","Французское законодательство о гербах  эдикт 1696 года","Черных","м"
"1780",1780,"2020","81(4)","«Загадка» Макиавелли Лео Штраусса","Юсим","м"
"1781",1781,"2021","82(1)","Образы Франции в полемических сочинениях французских авторов первой половины XV в.","Бароне","ж"
"1782",1782,"2021","82(1)","Мысли западного палеографа о палеографии западной и славяно-русской","Добиаш-Рождественская","ж"
"1783",1783,"2021","82(1)","«Аграрную историю надо изучать не по книгам, но ногами». воспоминания В.М. Лавровского о Е.А. Косминском и их научной командировке в Англию 1925–1926 гг.","Земляков, Селиванова","—"
"1784",1784,"2021","82(1)","О статье О.А. Добиаш-Рождественской «Мысли западного палеографа о палеографии западной и славяно-русской»","Каганович","м"
"1785",1785,"2021","82(1)","Мученик Стефан, богатый святой (из истории лиможского соборного капитула в IX–XII вв.)","Королев","м"
"1786",1786,"2021","82(1)","Командировка в Англию 1925 г.","Лавровский","м"
"1787",1787,"2021","82(1)","Памяти Бориса Соломоновича Кагановича (1952–2021)","Мажуга","м"
"1788",1788,"2021","82(1)","О чем умолчал Беда Достопочтенный. христианизация Британии в «Церковной истории народа англов» и альтернативных источниках","Мереминский","м"
"1789",1789,"2021","82(1)","Критические замечания к статье М.Б. Бессудновой в номере 80 (4) журнала «Средние века» за 2019 г.","Портных","м"
"1790",1790,"2021","82(1)","Памяти Ирины Яковлевны Эльфонд (1950–2021)","Редколлегия","—"
"1791",1791,"2021","82(1)","Греко-английские отношения в контексте антиосманской политики в XV в.","Рязанов, Лошкарева","—"
"1792",1792,"2021","82(1)","More romano. Григорианская реформа и римское богослужение в XI в","Ткаченко","м"
"1793",1793,"2021","82(1)","Эннодий. римский ритор в эпоху риторического поворота (к 1500-летию со дня смерти)","Тюленев","м"
"1794",1794,"2021","82(1)","От редактора","Уваров","м"
"1795",1795,"2021","82(2)","Вовин А Городская коммуна средневекового Пскова XIV  начало XVI в СПб Издат","Анисимова","ж"
"1796",1796,"2021","82(2)","Мотив новизны в описаниях актов репрезентации власти у Лиутпранда Кремонско","Ануфриева","ж"
"1797",1797,"2021","82(2)","Дж Брюс или Книга о превосходнейшем и благороднейшем государе Роберте де Брюсе","Барбор","м"
